path,y,a,fold
CelebA/img_align_celeba/137506.jpg,1,0,2
CelebA/img_align_celeba/137509.jpg,1,0,7
CelebA/img_align_celeba/137511.jpg,1,1,2
CelebA/img_align_celeba/137512.jpg,0,1,5
CelebA/img_align_celeba/137513.jpg,1,1,2
CelebA/img_align_celeba/137514.jpg,1,1,2
CelebA/img_align_celeba/137524.jpg,1,0,3
CelebA/img_align_celeba/137532.jpg,0,1,6
CelebA/img_align_celeba/137535.jpg,1,0,7
CelebA/img_align_celeba/137539.jpg,1,0,1
CelebA/img_align_celeba/137547.jpg,1,0,6
CelebA/img_align_celeba/137551.jpg,1,1,10
CelebA/img_align_celeba/137554.jpg,0,0,1
CelebA/img_align_celeba/137563.jpg,1,1,6
CelebA/img_align_celeba/137564.jpg,0,1,4
CelebA/img_align_celeba/137566.jpg,1,1,1
CelebA/img_align_celeba/137575.jpg,1,1,4
CelebA/img_align_celeba/137577.jpg,1,1,7
CelebA/img_align_celeba/137579.jpg,0,0,8
CelebA/img_align_celeba/137581.jpg,0,0,7
CelebA/img_align_celeba/137582.jpg,1,1,1
CelebA/img_align_celeba/137585.jpg,1,1,9
CelebA/img_align_celeba/137589.jpg,1,1,10
CelebA/img_align_celeba/137595.jpg,1,0,5
CelebA/img_align_celeba/137600.jpg,0,1,3
CelebA/img_align_celeba/137602.jpg,1,0,4
CelebA/img_align_celeba/137604.jpg,0,0,10
CelebA/img_align_celeba/137605.jpg,1,1,5
CelebA/img_align_celeba/137606.jpg,1,1,3
CelebA/img_align_celeba/137607.jpg,0,1,2
CelebA/img_align_celeba/137608.jpg,1,1,10
CelebA/img_align_celeba/137610.jpg,0,0,3
CelebA/img_align_celeba/137611.jpg,1,0,2
CelebA/img_align_celeba/137612.jpg,0,0,8
CelebA/img_align_celeba/137613.jpg,0,0,6
CelebA/img_align_celeba/137623.jpg,0,1,5
CelebA/img_align_celeba/137626.jpg,0,1,6
CelebA/img_align_celeba/137630.jpg,1,0,6
CelebA/img_align_celeba/137636.jpg,1,1,1
CelebA/img_align_celeba/137640.jpg,0,0,1
CelebA/img_align_celeba/137643.jpg,1,0,9
CelebA/img_align_celeba/137651.jpg,1,1,8
CelebA/img_align_celeba/137658.jpg,1,1,4
CelebA/img_align_celeba/137664.jpg,0,0,5
CelebA/img_align_celeba/137666.jpg,1,0,10
CelebA/img_align_celeba/137669.jpg,0,0,6
CelebA/img_align_celeba/137673.jpg,1,1,9
CelebA/img_align_celeba/137676.jpg,0,1,10
CelebA/img_align_celeba/137679.jpg,1,1,4
CelebA/img_align_celeba/137684.jpg,0,1,7
CelebA/img_align_celeba/137687.jpg,0,1,6
CelebA/img_align_celeba/137688.jpg,0,1,8
CelebA/img_align_celeba/137690.jpg,1,0,8
CelebA/img_align_celeba/137696.jpg,1,1,3
CelebA/img_align_celeba/137702.jpg,1,1,6
CelebA/img_align_celeba/137705.jpg,0,1,8
CelebA/img_align_celeba/137710.jpg,0,1,3
CelebA/img_align_celeba/137712.jpg,1,0,1
CelebA/img_align_celeba/137713.jpg,0,0,6
CelebA/img_align_celeba/137715.jpg,1,0,9
CelebA/img_align_celeba/137718.jpg,1,1,7
CelebA/img_align_celeba/137722.jpg,0,1,6
CelebA/img_align_celeba/137723.jpg,1,1,7
CelebA/img_align_celeba/137727.jpg,1,0,7
CelebA/img_align_celeba/137735.jpg,0,1,1
CelebA/img_align_celeba/137737.jpg,1,1,9
CelebA/img_align_celeba/137740.jpg,1,0,2
CelebA/img_align_celeba/137744.jpg,1,1,1
CelebA/img_align_celeba/137745.jpg,0,1,1
CelebA/img_align_celeba/137748.jpg,1,1,5
CelebA/img_align_celeba/137751.jpg,1,1,10
CelebA/img_align_celeba/137754.jpg,1,1,5
CelebA/img_align_celeba/137760.jpg,0,1,3
CelebA/img_align_celeba/137768.jpg,0,1,5
CelebA/img_align_celeba/137770.jpg,1,1,10
CelebA/img_align_celeba/137776.jpg,0,1,6
CelebA/img_align_celeba/137781.jpg,0,0,1
CelebA/img_align_celeba/137784.jpg,0,1,5
CelebA/img_align_celeba/137786.jpg,1,1,9
CelebA/img_align_celeba/137788.jpg,1,1,9
CelebA/img_align_celeba/137792.jpg,0,0,3
CelebA/img_align_celeba/137794.jpg,1,0,7
CelebA/img_align_celeba/137798.jpg,1,0,2
CelebA/img_align_celeba/137799.jpg,0,1,6
CelebA/img_align_celeba/137801.jpg,0,0,4
CelebA/img_align_celeba/137803.jpg,1,1,3
CelebA/img_align_celeba/137807.jpg,0,1,1
CelebA/img_align_celeba/137810.jpg,1,1,5
CelebA/img_align_celeba/137811.jpg,1,1,1
CelebA/img_align_celeba/137814.jpg,1,0,1
CelebA/img_align_celeba/137815.jpg,0,0,1
CelebA/img_align_celeba/137819.jpg,1,0,10
CelebA/img_align_celeba/137820.jpg,1,0,7
CelebA/img_align_celeba/137824.jpg,0,0,2
CelebA/img_align_celeba/137825.jpg,0,0,6
CelebA/img_align_celeba/137827.jpg,0,1,3
CelebA/img_align_celeba/137830.jpg,0,1,3
CelebA/img_align_celeba/137833.jpg,1,0,7
CelebA/img_align_celeba/137836.jpg,0,0,5
CelebA/img_align_celeba/137839.jpg,1,0,2
CelebA/img_align_celeba/137841.jpg,1,0,10
CelebA/img_align_celeba/137843.jpg,0,0,7
CelebA/img_align_celeba/137851.jpg,0,1,6
CelebA/img_align_celeba/137853.jpg,0,1,7
CelebA/img_align_celeba/137856.jpg,1,1,1
CelebA/img_align_celeba/137861.jpg,1,1,7
CelebA/img_align_celeba/137862.jpg,1,0,7
CelebA/img_align_celeba/137866.jpg,1,1,10
CelebA/img_align_celeba/137869.jpg,0,1,4
CelebA/img_align_celeba/137871.jpg,1,0,3
CelebA/img_align_celeba/137873.jpg,0,0,9
CelebA/img_align_celeba/137878.jpg,1,1,1
CelebA/img_align_celeba/137887.jpg,1,1,3
CelebA/img_align_celeba/137888.jpg,0,0,1
CelebA/img_align_celeba/137890.jpg,1,0,4
CelebA/img_align_celeba/137891.jpg,1,0,3
CelebA/img_align_celeba/137892.jpg,1,0,10
CelebA/img_align_celeba/137895.jpg,1,0,3
CelebA/img_align_celeba/137898.jpg,1,1,1
CelebA/img_align_celeba/137904.jpg,1,0,5
CelebA/img_align_celeba/137911.jpg,0,1,2
CelebA/img_align_celeba/137912.jpg,1,0,9
CelebA/img_align_celeba/137929.jpg,0,0,3
CelebA/img_align_celeba/137936.jpg,0,1,4
CelebA/img_align_celeba/137937.jpg,0,0,6
CelebA/img_align_celeba/137938.jpg,0,1,6
CelebA/img_align_celeba/137941.jpg,0,0,5
CelebA/img_align_celeba/137943.jpg,1,0,2
CelebA/img_align_celeba/137948.jpg,1,0,7
CelebA/img_align_celeba/137950.jpg,0,0,10
CelebA/img_align_celeba/137956.jpg,1,0,8
CelebA/img_align_celeba/137957.jpg,0,1,7
CelebA/img_align_celeba/137958.jpg,0,0,8
CelebA/img_align_celeba/137959.jpg,1,0,7
CelebA/img_align_celeba/137961.jpg,0,1,3
CelebA/img_align_celeba/137963.jpg,0,0,3
CelebA/img_align_celeba/137966.jpg,0,1,9
CelebA/img_align_celeba/137982.jpg,1,1,7
CelebA/img_align_celeba/137984.jpg,1,0,5
CelebA/img_align_celeba/137985.jpg,0,0,8
CelebA/img_align_celeba/137997.jpg,1,0,2
CelebA/img_align_celeba/137998.jpg,1,1,10
CelebA/img_align_celeba/137999.jpg,0,0,9
CelebA/img_align_celeba/138001.jpg,1,0,10
CelebA/img_align_celeba/138002.jpg,0,0,2
CelebA/img_align_celeba/138006.jpg,1,0,8
CelebA/img_align_celeba/138010.jpg,0,0,5
CelebA/img_align_celeba/138011.jpg,0,0,6
CelebA/img_align_celeba/138012.jpg,1,1,6
CelebA/img_align_celeba/138016.jpg,0,1,7
CelebA/img_align_celeba/138018.jpg,1,0,7
CelebA/img_align_celeba/138021.jpg,1,1,8
CelebA/img_align_celeba/138022.jpg,0,0,3
CelebA/img_align_celeba/138025.jpg,0,1,4
CelebA/img_align_celeba/138027.jpg,1,1,3
CelebA/img_align_celeba/138035.jpg,1,1,4
CelebA/img_align_celeba/138036.jpg,1,1,1
CelebA/img_align_celeba/138038.jpg,1,1,2
CelebA/img_align_celeba/138048.jpg,0,1,4
CelebA/img_align_celeba/138057.jpg,0,1,2
CelebA/img_align_celeba/138059.jpg,0,1,6
CelebA/img_align_celeba/138066.jpg,0,1,1
CelebA/img_align_celeba/138069.jpg,0,1,7
CelebA/img_align_celeba/138082.jpg,1,1,5
CelebA/img_align_celeba/138085.jpg,1,0,4
CelebA/img_align_celeba/138086.jpg,1,1,7
CelebA/img_align_celeba/138094.jpg,0,0,7
CelebA/img_align_celeba/138105.jpg,0,1,9
CelebA/img_align_celeba/138106.jpg,0,1,4
CelebA/img_align_celeba/138108.jpg,0,1,9
CelebA/img_align_celeba/138111.jpg,0,1,10
CelebA/img_align_celeba/138122.jpg,1,1,1
CelebA/img_align_celeba/138124.jpg,0,1,5
CelebA/img_align_celeba/138125.jpg,1,0,4
CelebA/img_align_celeba/138129.jpg,1,1,5
CelebA/img_align_celeba/138131.jpg,1,1,10
CelebA/img_align_celeba/138132.jpg,1,0,9
CelebA/img_align_celeba/138133.jpg,1,0,1
CelebA/img_align_celeba/138134.jpg,0,0,8
CelebA/img_align_celeba/138138.jpg,1,0,1
CelebA/img_align_celeba/138140.jpg,1,0,7
CelebA/img_align_celeba/138148.jpg,0,1,4
CelebA/img_align_celeba/138151.jpg,1,1,2
CelebA/img_align_celeba/138159.jpg,1,0,8
CelebA/img_align_celeba/138160.jpg,1,1,1
CelebA/img_align_celeba/138161.jpg,1,0,7
CelebA/img_align_celeba/138165.jpg,1,0,5
CelebA/img_align_celeba/138167.jpg,0,1,10
CelebA/img_align_celeba/138176.jpg,0,0,2
CelebA/img_align_celeba/138190.jpg,0,1,3
CelebA/img_align_celeba/138191.jpg,0,1,4
CelebA/img_align_celeba/138192.jpg,1,0,10
CelebA/img_align_celeba/138193.jpg,1,1,4
CelebA/img_align_celeba/138195.jpg,0,1,4
CelebA/img_align_celeba/138198.jpg,1,1,1
CelebA/img_align_celeba/138208.jpg,1,1,3
CelebA/img_align_celeba/138212.jpg,1,0,2
CelebA/img_align_celeba/138215.jpg,1,1,7
CelebA/img_align_celeba/138216.jpg,0,0,10
CelebA/img_align_celeba/138221.jpg,0,0,1
CelebA/img_align_celeba/138226.jpg,0,0,4
CelebA/img_align_celeba/138235.jpg,1,1,4
CelebA/img_align_celeba/138237.jpg,0,1,7
CelebA/img_align_celeba/138242.jpg,0,1,6
CelebA/img_align_celeba/138247.jpg,1,0,6
CelebA/img_align_celeba/138253.jpg,0,0,7
CelebA/img_align_celeba/138261.jpg,0,0,7
CelebA/img_align_celeba/138263.jpg,0,0,6
CelebA/img_align_celeba/138266.jpg,0,1,9
CelebA/img_align_celeba/138268.jpg,0,1,1
CelebA/img_align_celeba/138272.jpg,1,1,6
CelebA/img_align_celeba/138275.jpg,0,1,5
CelebA/img_align_celeba/138281.jpg,0,1,5
CelebA/img_align_celeba/138282.jpg,1,1,3
CelebA/img_align_celeba/138284.jpg,1,0,5
CelebA/img_align_celeba/138290.jpg,0,1,8
CelebA/img_align_celeba/138293.jpg,1,0,10
CelebA/img_align_celeba/138298.jpg,1,0,1
CelebA/img_align_celeba/138303.jpg,1,0,8
CelebA/img_align_celeba/138308.jpg,1,0,4
CelebA/img_align_celeba/138311.jpg,0,1,5
CelebA/img_align_celeba/138312.jpg,0,0,4
CelebA/img_align_celeba/138316.jpg,1,1,1
CelebA/img_align_celeba/138318.jpg,0,0,8
CelebA/img_align_celeba/138322.jpg,0,1,5
CelebA/img_align_celeba/138332.jpg,0,0,2
CelebA/img_align_celeba/138339.jpg,0,0,3
CelebA/img_align_celeba/138342.jpg,1,1,7
CelebA/img_align_celeba/138346.jpg,0,1,5
CelebA/img_align_celeba/138347.jpg,1,0,8
CelebA/img_align_celeba/138354.jpg,1,0,6
CelebA/img_align_celeba/138355.jpg,1,0,8
CelebA/img_align_celeba/138357.jpg,0,1,9
CelebA/img_align_celeba/138361.jpg,0,1,10
CelebA/img_align_celeba/138363.jpg,0,0,6
CelebA/img_align_celeba/138367.jpg,1,0,5
CelebA/img_align_celeba/138371.jpg,0,1,8
CelebA/img_align_celeba/138372.jpg,1,1,2
CelebA/img_align_celeba/138374.jpg,0,0,7
CelebA/img_align_celeba/138376.jpg,1,0,7
CelebA/img_align_celeba/138378.jpg,1,0,3
CelebA/img_align_celeba/138380.jpg,0,1,2
CelebA/img_align_celeba/138388.jpg,1,0,3
CelebA/img_align_celeba/138393.jpg,1,0,1
CelebA/img_align_celeba/138394.jpg,1,0,3
CelebA/img_align_celeba/138397.jpg,1,1,2
CelebA/img_align_celeba/138400.jpg,1,1,8
CelebA/img_align_celeba/138404.jpg,1,1,9
CelebA/img_align_celeba/138405.jpg,0,0,10
CelebA/img_align_celeba/138406.jpg,0,1,6
CelebA/img_align_celeba/138413.jpg,1,1,1
CelebA/img_align_celeba/138423.jpg,1,0,5
CelebA/img_align_celeba/138428.jpg,0,0,5
CelebA/img_align_celeba/138432.jpg,1,1,2
CelebA/img_align_celeba/138436.jpg,1,0,5
CelebA/img_align_celeba/138448.jpg,1,1,9
CelebA/img_align_celeba/138450.jpg,1,0,5
CelebA/img_align_celeba/138452.jpg,0,0,7
CelebA/img_align_celeba/138453.jpg,0,0,3
CelebA/img_align_celeba/138454.jpg,1,0,10
CelebA/img_align_celeba/138455.jpg,0,1,2
CelebA/img_align_celeba/138456.jpg,1,0,1
CelebA/img_align_celeba/138460.jpg,1,1,9
CelebA/img_align_celeba/138463.jpg,0,0,8
CelebA/img_align_celeba/138465.jpg,0,1,5
CelebA/img_align_celeba/138470.jpg,1,1,6
CelebA/img_align_celeba/138471.jpg,0,1,9
CelebA/img_align_celeba/138472.jpg,0,0,2
CelebA/img_align_celeba/138475.jpg,0,0,5
CelebA/img_align_celeba/138478.jpg,1,1,5
CelebA/img_align_celeba/138479.jpg,0,1,10
CelebA/img_align_celeba/138481.jpg,1,1,6
CelebA/img_align_celeba/138484.jpg,1,1,4
CelebA/img_align_celeba/138491.jpg,1,1,3
CelebA/img_align_celeba/138492.jpg,0,1,9
CelebA/img_align_celeba/138494.jpg,1,1,2
CelebA/img_align_celeba/138496.jpg,1,1,7
CelebA/img_align_celeba/138499.jpg,0,0,8
CelebA/img_align_celeba/138508.jpg,0,1,6
CelebA/img_align_celeba/138511.jpg,0,0,3
CelebA/img_align_celeba/138514.jpg,0,1,2
CelebA/img_align_celeba/138515.jpg,0,0,7
CelebA/img_align_celeba/138525.jpg,0,1,3
CelebA/img_align_celeba/138534.jpg,1,1,4
CelebA/img_align_celeba/138535.jpg,1,1,3
CelebA/img_align_celeba/138537.jpg,0,0,8
CelebA/img_align_celeba/138541.jpg,0,0,2
CelebA/img_align_celeba/138542.jpg,0,0,5
CelebA/img_align_celeba/138544.jpg,0,1,4
CelebA/img_align_celeba/138545.jpg,0,1,4
CelebA/img_align_celeba/138548.jpg,0,0,4
CelebA/img_align_celeba/138550.jpg,1,0,10
CelebA/img_align_celeba/138554.jpg,1,1,6
CelebA/img_align_celeba/138564.jpg,0,0,6
CelebA/img_align_celeba/138568.jpg,0,0,7
CelebA/img_align_celeba/138570.jpg,1,0,5
CelebA/img_align_celeba/138571.jpg,0,0,5
CelebA/img_align_celeba/138579.jpg,0,0,5
CelebA/img_align_celeba/138581.jpg,1,1,10
CelebA/img_align_celeba/138594.jpg,1,1,10
CelebA/img_align_celeba/138597.jpg,0,1,1
CelebA/img_align_celeba/138598.jpg,1,1,5
CelebA/img_align_celeba/138600.jpg,1,0,4
CelebA/img_align_celeba/138601.jpg,1,0,4
CelebA/img_align_celeba/138608.jpg,1,1,2
CelebA/img_align_celeba/138614.jpg,0,1,5
CelebA/img_align_celeba/138615.jpg,1,1,2
CelebA/img_align_celeba/138616.jpg,0,1,3
CelebA/img_align_celeba/138622.jpg,0,0,1
CelebA/img_align_celeba/138623.jpg,0,0,3
CelebA/img_align_celeba/138630.jpg,1,0,5
CelebA/img_align_celeba/138632.jpg,0,1,5
CelebA/img_align_celeba/138636.jpg,0,1,5
CelebA/img_align_celeba/138642.jpg,0,1,2
CelebA/img_align_celeba/138646.jpg,0,0,8
CelebA/img_align_celeba/138647.jpg,0,1,5
CelebA/img_align_celeba/138648.jpg,0,1,2
CelebA/img_align_celeba/138650.jpg,0,1,1
CelebA/img_align_celeba/138653.jpg,0,1,8
CelebA/img_align_celeba/138655.jpg,0,0,6
CelebA/img_align_celeba/138656.jpg,0,1,7
CelebA/img_align_celeba/138658.jpg,0,1,2
CelebA/img_align_celeba/138660.jpg,0,1,3
CelebA/img_align_celeba/138661.jpg,0,1,5
CelebA/img_align_celeba/138662.jpg,0,1,3
CelebA/img_align_celeba/138668.jpg,1,1,4
CelebA/img_align_celeba/138673.jpg,1,1,9
CelebA/img_align_celeba/138674.jpg,0,1,8
CelebA/img_align_celeba/138675.jpg,0,0,4
CelebA/img_align_celeba/138683.jpg,1,0,7
CelebA/img_align_celeba/138686.jpg,0,0,1
CelebA/img_align_celeba/138688.jpg,1,1,4
CelebA/img_align_celeba/138691.jpg,0,0,8
CelebA/img_align_celeba/138700.jpg,1,0,2
CelebA/img_align_celeba/138703.jpg,0,1,4
CelebA/img_align_celeba/138707.jpg,0,1,1
CelebA/img_align_celeba/138710.jpg,0,0,9
CelebA/img_align_celeba/138711.jpg,0,0,1
CelebA/img_align_celeba/138716.jpg,1,0,2
CelebA/img_align_celeba/138719.jpg,0,1,2
CelebA/img_align_celeba/138721.jpg,1,1,1
CelebA/img_align_celeba/138726.jpg,0,1,1
CelebA/img_align_celeba/138728.jpg,0,1,4
CelebA/img_align_celeba/138734.jpg,0,1,7
CelebA/img_align_celeba/138737.jpg,1,0,6
CelebA/img_align_celeba/138739.jpg,1,1,7
CelebA/img_align_celeba/138740.jpg,1,0,5
CelebA/img_align_celeba/138741.jpg,0,0,7
CelebA/img_align_celeba/138744.jpg,1,1,1
CelebA/img_align_celeba/138749.jpg,1,0,5
CelebA/img_align_celeba/138759.jpg,1,0,3
CelebA/img_align_celeba/138764.jpg,1,0,8
CelebA/img_align_celeba/138775.jpg,1,1,6
CelebA/img_align_celeba/138776.jpg,1,1,4
CelebA/img_align_celeba/138783.jpg,1,1,10
CelebA/img_align_celeba/138785.jpg,1,1,5
CelebA/img_align_celeba/138791.jpg,1,1,1
CelebA/img_align_celeba/138792.jpg,0,0,4
CelebA/img_align_celeba/138797.jpg,1,0,9
CelebA/img_align_celeba/138798.jpg,0,1,6
CelebA/img_align_celeba/138799.jpg,0,1,6
CelebA/img_align_celeba/138812.jpg,1,0,4
CelebA/img_align_celeba/138819.jpg,0,1,9
CelebA/img_align_celeba/138825.jpg,0,0,5
CelebA/img_align_celeba/138828.jpg,0,1,5
CelebA/img_align_celeba/138829.jpg,0,1,3
CelebA/img_align_celeba/138830.jpg,0,1,7
CelebA/img_align_celeba/138831.jpg,0,1,7
CelebA/img_align_celeba/138833.jpg,1,1,9
CelebA/img_align_celeba/138836.jpg,0,0,7
CelebA/img_align_celeba/138837.jpg,1,1,10
CelebA/img_align_celeba/138838.jpg,0,0,8
CelebA/img_align_celeba/138839.jpg,1,0,4
CelebA/img_align_celeba/138840.jpg,0,1,2
CelebA/img_align_celeba/138841.jpg,0,0,2
CelebA/img_align_celeba/138842.jpg,1,1,1
CelebA/img_align_celeba/138844.jpg,0,0,2
CelebA/img_align_celeba/138850.jpg,1,0,6
CelebA/img_align_celeba/138858.jpg,0,1,10
CelebA/img_align_celeba/138861.jpg,0,1,3
CelebA/img_align_celeba/138871.jpg,1,1,10
CelebA/img_align_celeba/138875.jpg,1,1,4
CelebA/img_align_celeba/138877.jpg,1,0,3
CelebA/img_align_celeba/138884.jpg,0,0,2
CelebA/img_align_celeba/138887.jpg,0,0,7
CelebA/img_align_celeba/138888.jpg,0,1,6
CelebA/img_align_celeba/138889.jpg,1,0,8
CelebA/img_align_celeba/138890.jpg,1,1,10
CelebA/img_align_celeba/138894.jpg,0,1,5
CelebA/img_align_celeba/138897.jpg,1,1,6
CelebA/img_align_celeba/138898.jpg,1,1,1
CelebA/img_align_celeba/138900.jpg,0,1,4
CelebA/img_align_celeba/138901.jpg,0,0,7
CelebA/img_align_celeba/138903.jpg,1,1,1
CelebA/img_align_celeba/138904.jpg,1,0,5
CelebA/img_align_celeba/138907.jpg,0,0,9
CelebA/img_align_celeba/138908.jpg,0,1,6
CelebA/img_align_celeba/138910.jpg,1,1,9
CelebA/img_align_celeba/138912.jpg,1,0,6
CelebA/img_align_celeba/138915.jpg,0,1,7
CelebA/img_align_celeba/138916.jpg,1,0,4
CelebA/img_align_celeba/138919.jpg,0,1,5
CelebA/img_align_celeba/138920.jpg,0,1,5
CelebA/img_align_celeba/138924.jpg,1,1,9
CelebA/img_align_celeba/138926.jpg,1,1,4
CelebA/img_align_celeba/138928.jpg,0,1,4
CelebA/img_align_celeba/138935.jpg,0,0,7
CelebA/img_align_celeba/138936.jpg,1,0,9
CelebA/img_align_celeba/138937.jpg,0,1,3
CelebA/img_align_celeba/138941.jpg,0,1,5
CelebA/img_align_celeba/138947.jpg,1,0,3
CelebA/img_align_celeba/138948.jpg,1,0,2
CelebA/img_align_celeba/138949.jpg,0,0,8
CelebA/img_align_celeba/138952.jpg,1,1,5
CelebA/img_align_celeba/138956.jpg,0,0,9
CelebA/img_align_celeba/138957.jpg,1,0,1
CelebA/img_align_celeba/138958.jpg,0,1,2
CelebA/img_align_celeba/138959.jpg,0,0,10
CelebA/img_align_celeba/138960.jpg,0,1,6
CelebA/img_align_celeba/138961.jpg,0,0,4
CelebA/img_align_celeba/138962.jpg,0,1,1
CelebA/img_align_celeba/138965.jpg,1,1,9
CelebA/img_align_celeba/138967.jpg,1,1,10
CelebA/img_align_celeba/138969.jpg,0,1,5
CelebA/img_align_celeba/138974.jpg,1,0,5
CelebA/img_align_celeba/138978.jpg,0,0,8
CelebA/img_align_celeba/138979.jpg,1,0,6
CelebA/img_align_celeba/138981.jpg,0,1,6
CelebA/img_align_celeba/138991.jpg,0,1,1
CelebA/img_align_celeba/138994.jpg,0,1,8
CelebA/img_align_celeba/138995.jpg,0,1,3
CelebA/img_align_celeba/138997.jpg,1,1,1
CelebA/img_align_celeba/138998.jpg,0,0,5
CelebA/img_align_celeba/138999.jpg,1,1,2
CelebA/img_align_celeba/139002.jpg,0,1,4
CelebA/img_align_celeba/139003.jpg,0,1,5
CelebA/img_align_celeba/139006.jpg,0,1,8
CelebA/img_align_celeba/139011.jpg,1,0,6
CelebA/img_align_celeba/139015.jpg,1,0,10
CelebA/img_align_celeba/139017.jpg,1,0,9
CelebA/img_align_celeba/139018.jpg,0,0,7
CelebA/img_align_celeba/139026.jpg,0,1,1
CelebA/img_align_celeba/139027.jpg,0,0,5
CelebA/img_align_celeba/139028.jpg,0,0,6
CelebA/img_align_celeba/139029.jpg,1,1,2
CelebA/img_align_celeba/139030.jpg,0,1,5
CelebA/img_align_celeba/139032.jpg,0,1,1
CelebA/img_align_celeba/139035.jpg,0,1,10
CelebA/img_align_celeba/139036.jpg,1,0,10
CelebA/img_align_celeba/139039.jpg,1,0,5
CelebA/img_align_celeba/139040.jpg,1,1,9
CelebA/img_align_celeba/139043.jpg,0,0,7
CelebA/img_align_celeba/139048.jpg,0,1,6
CelebA/img_align_celeba/139049.jpg,0,1,3
CelebA/img_align_celeba/139050.jpg,0,0,9
CelebA/img_align_celeba/139052.jpg,0,0,6
CelebA/img_align_celeba/139056.jpg,0,1,3
CelebA/img_align_celeba/139058.jpg,0,1,1
CelebA/img_align_celeba/139065.jpg,0,1,6
CelebA/img_align_celeba/139070.jpg,0,1,2
CelebA/img_align_celeba/139075.jpg,0,1,9
CelebA/img_align_celeba/139076.jpg,1,0,1
CelebA/img_align_celeba/139080.jpg,1,0,7
CelebA/img_align_celeba/139082.jpg,0,1,8
CelebA/img_align_celeba/139084.jpg,1,1,9
CelebA/img_align_celeba/139089.jpg,1,1,6
CelebA/img_align_celeba/139095.jpg,0,1,6
CelebA/img_align_celeba/139102.jpg,1,0,2
CelebA/img_align_celeba/139107.jpg,0,0,3
CelebA/img_align_celeba/139110.jpg,1,0,8
CelebA/img_align_celeba/139112.jpg,1,1,4
CelebA/img_align_celeba/139114.jpg,1,0,1
CelebA/img_align_celeba/139120.jpg,1,1,2
CelebA/img_align_celeba/139124.jpg,1,0,8
CelebA/img_align_celeba/139129.jpg,0,1,8
CelebA/img_align_celeba/139135.jpg,1,0,8
CelebA/img_align_celeba/139136.jpg,0,0,1
CelebA/img_align_celeba/139137.jpg,0,0,8
CelebA/img_align_celeba/139141.jpg,1,1,10
CelebA/img_align_celeba/139144.jpg,0,0,10
CelebA/img_align_celeba/139145.jpg,0,0,4
CelebA/img_align_celeba/139148.jpg,0,1,4
CelebA/img_align_celeba/139149.jpg,1,0,10
CelebA/img_align_celeba/139150.jpg,0,0,9
CelebA/img_align_celeba/139154.jpg,0,1,10
CelebA/img_align_celeba/139156.jpg,1,0,3
CelebA/img_align_celeba/139161.jpg,1,0,6
CelebA/img_align_celeba/139162.jpg,0,1,2
CelebA/img_align_celeba/139166.jpg,0,0,5
CelebA/img_align_celeba/139167.jpg,0,1,8
CelebA/img_align_celeba/139168.jpg,1,1,6
CelebA/img_align_celeba/139173.jpg,0,1,4
CelebA/img_align_celeba/139175.jpg,1,1,3
CelebA/img_align_celeba/139183.jpg,1,0,6
CelebA/img_align_celeba/139184.jpg,0,0,3
CelebA/img_align_celeba/139198.jpg,1,1,5
CelebA/img_align_celeba/139199.jpg,1,1,6
CelebA/img_align_celeba/139204.jpg,1,1,1
CelebA/img_align_celeba/139205.jpg,1,1,1
CelebA/img_align_celeba/139211.jpg,0,0,4
CelebA/img_align_celeba/139219.jpg,1,1,6
CelebA/img_align_celeba/139221.jpg,1,0,4
CelebA/img_align_celeba/139223.jpg,1,1,5
CelebA/img_align_celeba/139225.jpg,0,0,9
CelebA/img_align_celeba/139228.jpg,1,0,4
CelebA/img_align_celeba/139234.jpg,1,0,2
CelebA/img_align_celeba/139239.jpg,0,0,5
CelebA/img_align_celeba/139244.jpg,1,0,1
CelebA/img_align_celeba/139248.jpg,1,1,8
CelebA/img_align_celeba/139251.jpg,1,1,2
CelebA/img_align_celeba/139252.jpg,1,1,3
CelebA/img_align_celeba/139266.jpg,1,1,5
CelebA/img_align_celeba/139273.jpg,0,0,6
CelebA/img_align_celeba/139274.jpg,0,1,5
CelebA/img_align_celeba/139276.jpg,0,1,9
CelebA/img_align_celeba/139286.jpg,0,0,1
CelebA/img_align_celeba/139287.jpg,1,1,10
CelebA/img_align_celeba/139288.jpg,1,0,1
CelebA/img_align_celeba/139292.jpg,1,1,6
CelebA/img_align_celeba/139294.jpg,0,1,1
CelebA/img_align_celeba/139296.jpg,1,0,8
CelebA/img_align_celeba/139299.jpg,0,0,3
CelebA/img_align_celeba/139301.jpg,0,1,2
CelebA/img_align_celeba/139302.jpg,0,1,7
CelebA/img_align_celeba/139303.jpg,0,1,5
CelebA/img_align_celeba/139304.jpg,1,0,9
CelebA/img_align_celeba/139306.jpg,0,0,9
CelebA/img_align_celeba/139308.jpg,0,1,4
CelebA/img_align_celeba/139322.jpg,0,1,1
CelebA/img_align_celeba/139327.jpg,0,1,9
CelebA/img_align_celeba/139329.jpg,0,0,7
CelebA/img_align_celeba/139331.jpg,0,1,5
CelebA/img_align_celeba/139340.jpg,1,0,6
CelebA/img_align_celeba/139341.jpg,0,1,2
CelebA/img_align_celeba/139350.jpg,0,0,6
CelebA/img_align_celeba/139353.jpg,0,0,6
CelebA/img_align_celeba/139354.jpg,0,0,1
CelebA/img_align_celeba/139357.jpg,0,0,1
